id,fund_id,object_id,name,funded_at,raised_amount,raised_currency_code,source_url,source_description,created_at,updated_at
132,132,f:2140,5AM Ventures I,2002-01-01,65000000.0,USD,http://www.altassets.com/private-equity-news/article/nz17486.html,AltAssets,2009-12-07 19:25:59,2013-10-18 04:34:09
133,133,f:2787,Debut Venture fund,2009-12-04,1000000000.0,USD,http://cleantechbrief.com/node/1133?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+cleantechbrief%2Frss+(CleanTech+Brief),Hudson Clean Energy Partners Closes $1B Debut Fund,2009-12-08 07:20:18,2009-12-08 07:20:34
134,134,f:1801,QuestMark Partners I,,222000000.0,USD,,,2009-12-09 20:09:39,2009-12-09 21:30:29
135,135,f:1801,QuestMark Partners II,,233000000.0,USD,,,2009-12-09 20:10:05,2009-12-09 21:30:56
136,136,f:1801,QuestMark Partners III,2007-06-01,300000000.0,USD,http://www.questmarkpartners.com,,2009-12-09 20:10:53,2013-02-26 21:03:18
138,138,f:3259,Growth capital fund,2009-12-11,73600000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020091210e5cb000m9&r=Rss&s=DJFVW,Gilde Raising More Than $74M To Fuel Health Care Services,2009-12-11 05:13:05,2009-12-11 05:13:05
139,139,f:1569,Lowercase Angel Fund,2010-06-18,8500000.0,USD,http://techcrunch.com/2010/06/18/chris-saccas-lowercase-capital-opens-for-business-with-8-5-million-angel-fund/,Chris Saccaâs Lowercase Capital Opens For Business with $8.5 Million Angel Fund,2009-12-11 23:08:55,2010-06-20 11:28:23
140,140,f:905,"RPM Ventures II, L.P.",2009-12-11,60000000.0,USD,http://www.freshnews.com/news/255429/rpm-ventures-successfully-closes-60-million-second-fund,RPM Ventures Successfully Closes $60 Million Second Fund,2009-12-12 01:58:19,2009-12-12 01:58:19
141,141,f:604,Berkeley Energy's Renewable Energy Asia Fund,2009-12-11,10000000.0,EUR,http://www.easybourse.com/bourse/actualite/cdc-invests-eur10-million-in-asian-renewable-energy-fund-772741,CDC Invests EUR10 Million In Asian Renewable Energy Fund,2009-12-14 10:27:30,2009-12-14 10:27:30
142,142,f:2140,5AM Co-Investors III,2009-12-17,2115000.0,USD,http://www.sec.gov/Archives/edgar/data/1478660/000147866009000001/xslFormDX01/primary_doc.xml,SEC D,2009-12-17 19:00:42,2009-12-17 19:00:42
144,144,f:4066,Second Life Sciences Fund Of Funds,2009-12-17,58000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020091216e5ch0012x&r=Rss&s=DJFVW,BioCrossroads Draws $58M For Second Life Sciences Fund Of Funds,2009-12-18 09:16:43,2009-12-18 09:16:43
145,145,f:4063,Early Stage Venture Fund,2011-05-16,17500000.0,USD,http://www.finsmes.com/2009/12/singapore-extream-ventures-to-set-up.html,"Singapore, Extream Ventures to Set Up Early Stage Fund",2009-12-18 21:33:57,2011-05-18 21:15:34
146,146,f:4075,Mezzanine Fund II,2009-12-12,140000000.0,USD,http://www.finsmes.com/2009/12/syntaxis-capital-closes-central.html,Syntaxis Capital Closes Central European Mezzanine Fund,2009-12-19 07:33:39,2009-12-19 07:33:39
147,147,f:2581,Early Advantage fund,2009-12-14,8000000.0,GBP,http://www.finsmes.com/2009/12/uk-new-8m-early-stage-equity-fund-for.html,"UK, New Â£8M Early Stage Equity Fund for West Midlandsâ SMEs Launches",2009-12-21 10:26:36,2009-12-21 10:26:36
148,148,f:1257,MSU I,2009-12-21,5000000.0,CAD,http://m.techvibes.com/blog/3-million-for-montreal-start-ups,MSU I first closing,2009-12-21 13:59:03,2009-12-21 18:40:38
149,149,f:1284,Demeter 2,2009-12-21,292000000.0,USD,http://cleantechbrief.com/node/1186?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+cleantechbrief%2Frss+(CleanTech+Brief),Franceâs Demeter Partners Closes Second Cleantech Fund,2009-12-22 07:59:29,2009-12-22 07:59:29
150,150,f:4120,Second China Fund,2009-12-23,146400000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020091222e5cn000rt&r=Rss&s=DJFVW,Hong Kong Firm Quam Targets $146M For Second China Fund,2009-12-23 02:52:38,2009-12-23 02:52:38
151,151,f:17,China Fund,2009-12-21,1000000000.0,USD,http://deals.venturebeat.com/2009/12/21/sequoia-charges-ahead-on-new-1b-fund/,Sequoia charges ahead on new $1B fund,2009-12-23 07:08:36,2009-12-23 07:08:36
154,154,f:4141,Pacific Lake Partners Fund One,2009-12-24,24775000.0,USD,http://www.sec.gov/Archives/edgar/data/1479479/000147947909000001/xslFormDX01/primary_doc.xml,SEC D,2009-12-24 22:29:01,2009-12-24 22:29:01
156,156,f:501,Venture Fund,2009-12-24,830000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020091223e5co00105&r=Rss&s=DJFVW,JPMorgan Secures $830M For New Venture Fund Of Funds,2009-12-28 05:58:27,2009-12-28 05:58:27
157,157,f:4160,Riverside Fund IV Offshore LP,2010-01-05,406000000.0,USD,http://www.masshightech.com/stories/2010/01/04/daily30-Update-Riverside-Partners-closes-406M-fourth-fund.html,Update: Riverside Partners closes $406M fourth fund,2009-12-30 05:35:25,2010-01-06 11:06:47
158,158,f:51,Cardinal Venture Partners II,2009-12-30,24962074.0,USD,http://www.sec.gov/Archives/edgar/data/1479657/000147965709000001/xslFormDX01/primary_doc.xml,SEC D,2009-12-30 21:00:54,2009-12-30 21:00:54
159,159,f:4172,Nazca III,2010-01-04,150000000.0,EUR,http://www.finsmes.com/2010/01/spain-nazca-capital-announces-first.html,"Spain, Nazca Capital Announces First Closing of â¬150M Fund",2010-01-05 06:00:35,2010-01-05 06:00:35
160,160,f:2174,Ohio TechAngel Fund III,2010-01-05,2450000.0,USD,http://www.sec.gov/Archives/edgar/data/1479319/000147931910000001/xslFormDX01/primary_doc.xml,SEC D,2010-01-06 00:43:45,2010-01-06 00:43:45
161,161,f:3231,New River Management VI,2010-01-05,100000000.0,USD,http://www.sec.gov/Archives/edgar/data/1479808/000147980810000001/xslFormDX01/primary_doc.xml,SEC D,2010-01-06 00:45:47,2010-01-06 00:45:47
162,162,f:477,Flywheel II,2010-01-06,35000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020100106e61600002&r=Rss&s=DJFVW,New Mexicoâs Flywheel Ventures Seeks $35M Fund II,2010-01-06 02:58:05,2010-01-07 11:04:09
164,164,f:2250,Fourth health care venture fund,2010-01-05,312000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020100105e615000b6&r=Rss&s=DJFVW,OrbiMed Advisors Raises $312M Toward New Venture Fund,2010-01-06 10:44:22,2010-01-06 10:44:22
165,165,f:2640,River Fund VI,2010-01-06,100000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020100106e61600004&r=Rss&s=DJFVW,Third Security Closes Sixth New River Fund At $100M,2010-01-06 11:58:49,2010-01-06 11:58:49
166,166,f:316,Thirteenth Fund,2010-01-06,2500000000.0,USD,http://www.techcrunch.com/2010/01/06/new-enterprise-associates-fund-xiii/,New Enterprise Associates Bags Nearly $2.5 Billion For Thirteenth Fund,2010-01-07 11:33:54,2010-01-07 11:33:54
170,170,f:4214,First Restructuring Fund,2010-01-11,200000000.0,EUR,http://www.finsmes.com/2010/01/first-restructuring-fund-for-central.html,First Restructuring Fund for Central Eastern Europe Launches,2010-01-12 03:47:51,2010-01-12 03:47:51
171,171,f:3897,BioMedInvest II L.P.,2010-01-12,104000000.0,USD,http://www.finsmes.com/2010/01/switzerland-biomedpartners-closes.html,"Switzerland, BioMedPartners Closes BioMedInvest II, a CHF106M Venture Capital Fund",2010-01-13 01:59:23,2010-01-13 01:59:23
172,172,f:3709,Year 2009,2009-12-01,400000.0,EUR,,,2010-01-14 07:01:31,2010-12-30 02:56:22
173,173,f:4240,uardian Capital Partners Fund I,2010-01-14,50000000.0,USD,http://www.finsmes.com/2010/01/guardian-capital-partners-closes-on-50m.html,Guardian Capital Partners Closes on $50M Fund,2010-01-15 02:23:52,2010-01-15 02:23:52
174,174,f:2278,French fund I,2010-01-14,100000000.0,EUR,http://www.finsmes.com/2010/01/france-nbgi-private-equity-increases.html,"France, NBGI Private Equity Increases the Size of its Fund to â¬100M",2010-01-15 02:47:40,2010-01-15 02:47:40
175,175,f:4251,Aster II,2010-01-15,105000000.0,EUR,http://www.aster.com/news/aster-capital-formally-schneider-electric-ventures-holds-the-first-closing-of-a-second-venture.html,"Aster Capital, formerly Schneider Electric Ventures, holds the first closing of a second venture capital fund",2010-01-16 04:51:47,2013-05-16 13:51:06
176,176,f:3780,Polish-American Enterprise Fund,1990-01-01,240000000.0,USD,http://www.invest-iq.com/Enterprise-Investors,InvestIQ Company Profile: Enterprise Investors,2010-01-16 04:57:16,2012-11-22 13:23:28
177,177,f:3780,Enterprise Venture Fund I (EVF),2008-01-01,100000000.0,EUR,http://www.ei.com.pl/english/main.php?plik=inc_13_01.php,EVF homepage,2010-01-16 04:59:58,2012-11-22 13:23:28
178,178,f:4267,Finatem III,2010-01-18,120000000.0,EUR,http://www.finsmes.com/2010/01/germany-finatem-announces-first-closing.html,"Germany, Finatem Announces First Closing of Third Private Equity Fund at â¬120M",2010-01-20 04:45:53,2010-01-20 04:45:53
179,179,f:73,Fund VII,2010-01-19,400000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=29&aid=DJFVLS0020100119e61j00001&r=Rss&s=DJFVLS,Trident In Market Raising $400M Fund VII To Match Previous Effort,2010-01-20 09:57:29,2010-01-20 09:57:29
180,180,f:2064,Fund III,2010-01-19,100000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=29&aid=DJFVLS0020100119e61j00004&r=Rss&s=DJFVLS,"HLM Venture Partners Holds $65M Close On Fund III, Targets $200M",2010-01-20 09:58:48,2011-09-19 02:07:45
181,181,f:564,Clean Tech Fund,2010-01-19,265000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020100119e61j000dx&r=Rss&s=DJFVW,Deutsche Raises $265M For Clean Tech Joint Venture,2010-01-20 10:21:05,2010-01-20 10:21:05
182,182,f:4281,Prudential Capital Partners III,2010-01-20,965000000.0,USD,http://www.finsmes.com/2010/01/prudential-capital-partners-closes-965m.html,Prudential Capital Partners Closes $965M Mezzanine Fund,2010-01-21 02:45:58,2010-01-21 02:45:58
183,183,f:4282,Clearlake Capital Partners II,2010-01-20,410000000.0,USD,http://www.finsmes.com/2010/01/private-equity-fund-clearlake-capital.html,Private Equity Fund Clearlake Capital Partners II Closes with over $410M in Equity Commitments,2010-01-21 04:52:32,2010-01-21 04:52:32
184,184,f:4286,Financial Services Fund,2010-01-20,85700000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020100120e61k0008d&r=Rss&s=DJFVW,BlackFin Closes On $86M So Far For Financial Services Fund,2010-01-21 07:40:29,2010-01-21 07:40:29
185,185,f:122,Alsop Louie Capital 2,2010-10-11,98600000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020101008e6ab001b9&r=Rss&s=DJFVW,Alsop Louie Closes $98M Fund II With IPv6 Strategy,2010-01-21 22:57:14,2010-10-11 01:52:11
186,186,f:66,Khosla Ventures III,2009-09-08,770832226.0,USD,http://www.sec.gov/Archives/edgar/data/1471809/000147180909000001/xslFormDX01/primary_doc.xml,SEC D,2010-01-22 00:21:50,2010-01-22 00:21:50
187,187,f:66,Khosla Ventures III,2010-01-21,229167774.0,USD,http://www.sec.gov/Archives/edgar/data/1471809/000147180910000001/xslFormDX01/primary_doc.xml,SEC D/A,2010-01-22 00:21:51,2010-01-22 00:21:51
188,188,f:66,Khosla Ventures Seed,2010-01-22,36737655.0,USD,http://www.sec.gov/Archives/edgar/data/1471810/000147180910000002/xslFormDX01/primary_doc.xml,SEC D/A,2010-01-22 23:49:27,2010-01-22 23:49:27
189,189,f:66,Khosla Ventures Seed,2009-09-08,263262345.0,USD,http://www.sec.gov/Archives/edgar/data/1471810/000147181009000001/xslFormDX01/primary_doc.xml,SEC D,2010-01-22 23:49:27,2010-01-22 23:49:27
190,190,f:641,Sofinnova Capital VI,2010-01-26,260000000.0,EUR,http://www.finsmes.com/2010/01/france-sofinnova-partners-closes-260m.html,"France, Sofinnova Partners Closes $260M Venture Capital Fund",2010-01-27 02:32:41,2010-01-27 02:32:41
192,192,f:4322,Environmental Fund,2010-01-27,202000000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020100126e61r000jh&r=Rss&s=DJFVW,"UK Gov't, Hermes Launch Environmental Fund With $202M",2010-01-27 09:16:20,2010-01-27 09:16:20
193,193,f:952,Ventech I,1999-01-01,62.0,EUR,,,2010-01-28 09:56:24,2012-09-19 02:29:11
194,194,f:952,Ventech Capital II,2000-01-01,112000000.0,EUR,,,2010-01-28 09:57:07,2012-09-19 02:29:11
195,195,f:952,Ventech Capital III,2007-01-01,151000000.0,EUR,,,2010-01-28 09:57:37,2012-09-19 02:29:11
196,196,f:952,Ventech China,2008-01-01,50000000.0,USD,,,2010-01-28 09:58:01,2012-09-19 02:29:11
197,197,f:4341,Axiom Asia Private Capital Fund II,2010-01-28,950000000.0,USD,http://www.finsmes.com/2010/01/axiom-asia-completes-final-closing-on.html,Axiom Asia Completes Final Closing on Second Fund,2010-01-29 09:50:34,2010-01-29 09:50:34
198,198,f:4351,SiVest Venture Partners,2010-01-28,500000.0,USD,http://www.sec.gov/Archives/edgar/data/1481643/000148164310000001/xslFormDX01/primary_doc.xml,SEC D,2010-01-31 09:30:06,2010-01-31 09:30:06
199,199,f:4356,IA Venture Strategies Fund I,2010-12-01,50000000.0,USD,http://www.techcrunch.com/2010/02/01/silicon-valley-nyc-gain-new-seed-funds/,,2010-02-01 18:12:33,2012-08-05 19:38:18
200,200,f:518,Fund IV,2013-05-09,300000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020130509e959pssvx&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130509e959pssvx%26from%3dalert%26pid%3d32,Scale Venture Partners Closes Fund IV at $300M Hard Cap,2010-02-02 04:12:39,2013-09-06 22:32:06
201,201,f:426,Epic Venture Fund IV,2010-02-03,14300000.0,USD,http://www.sec.gov/Archives/edgar/data/1456865/000145686510000003/xslFormDX01/primary_doc.xml,SEC D/A,2010-02-04 21:09:39,2010-02-04 21:10:29
202,202,f:13,Fund IV,2010-02-08,400100000.0,USD,http://deals.venturebeat.com/2010/02/08/redpoint-ventures/,"Redpoint Ventures raises $400M fund for investments in social, mobile, and more",2010-02-10 04:21:14,2010-02-13 06:18:21
203,203,f:4452,Longwood Founders Fund,2010-12-27,85000000.0,USD,http://www.masshightech.com/stories/2010/12/27/daily7-Longwood-fund-capped-at-85M.html,Longwood fund capped at $85M,2010-02-13 22:32:30,2010-12-27 19:12:14
204,204,f:696,Northzone VI,2010-02-16,130000000.0,EUR,http://www.altassets.com/private-equity-news/article/nz17929.html,AltAssets,2010-02-17 02:41:02,2011-08-23 22:22:30
205,205,f:2472,MPM BioVentures V,2010-02-15,140000000.0,USD,http://www.masshightech.com/stories/2010/02/15/daily3-MPM-BioVentures-ups-fund-to-140M.html,MPM BioVentures ups fund to $140M,2010-02-17 10:11:00,2010-02-17 10:11:00
206,206,f:262,DAG Ventures IV-QP,2010-02-22,451825000.0,USD,http://www.sec.gov/Archives/edgar/data/1471985/000147198510000001/xslFormDX01/primary_doc.xml,SEC D,2010-02-24 01:32:16,2010-02-24 01:32:16
207,207,f:262,DAG Ventures IV,2010-02-22,47750000.0,USD,http://www.sec.gov/Archives/edgar/data/1471986/000147198610000001/xslFormDX01/primary_doc.xml,SEC D,2010-02-24 01:33:10,2010-02-24 01:33:10
208,208,f:375,Greycroft Partners II,2010-04-01,130650000.0,USD,http://www.sec.gov/Archives/edgar/data/1484529/000148452910000001/xslFormDX01/primary_doc.xml,SEC D,2010-02-24 04:14:09,2012-04-15 11:00:59
209,209,f:2954,Fjord Capital Partners I,2010-02-18,11825000.0,USD,http://www.sec.gov/Archives/edgar/data/1484305/000148430510000001/xslFormDX01/primary_doc.xml,SEC D,2010-02-24 04:38:57,2010-02-24 04:38:57
210,210,f:2140,5AM Co-Investors III,2010-02-25,3370000.0,USD,http://www.sec.gov/Archives/edgar/data/1478660/000147866010000001/xslFormDX01/primary_doc.xml,SEC D/A,2010-02-26 01:38:28,2010-02-26 01:38:28
211,211,f:542,OpenView Fund I,2006-09-29,100000000.0,USD,http://www.mwib.com/openview_venture_partners_launch.htm,,2010-02-26 19:01:00,2010-02-26 19:21:23
212,212,f:542,OpenView Fund II,2009-01-13,140000000.0,USD,http://www.prwebdirect.com/releases/2009/8/prweb2803734.htm,,2010-02-26 19:02:29,2010-02-26 19:21:24
213,213,f:3181,Angel Fund,2010-02-26,20000000.0,USD,http://techcrunch.com/2010/10/15/ron-conway-sv-angel-9-million/,Ron Conwayâs SV Angel Rakes In Another $9 Million,2010-02-27 03:05:57,2013-10-22 16:20:51
214,214,f:4453,Harbor Pacific Capital Partners I,2010-03-01,32800000.0,USD,http://www.sec.gov/Archives/edgar/data/1484744/000148474410000001/xslFormDX01/primary_doc.xml,SEC D,2010-03-01 20:07:16,2010-03-01 20:07:16
215,215,f:512,Capital For Enterprise,2009-04-01,30000000.0,GBP,http://www.capitalforenterprise.gov.uk/files/Capital%20for%20Enterprise%20Fund%20-%20Website%20(v.5).pdf,Octopus Ventures,2010-03-02 12:20:47,2010-03-02 22:58:33
219,219,f:2975,ARPA-E 3rd round,2010-03-02,100000000.0,USD,http://earth2tech.com/2010/03/02/arpa-e-third-round-100m-for-grid-storage-power-converters-building-cooling/,"ARPA-E Third Round: $100M for Grid Storage, Power Converters, Building Cooling",2010-03-02 22:53:36,2010-03-02 22:53:36
220,220,f:2283,Gravity Ventures I,2008-12-11,0.0,USD,http://findarticles.com/p/articles/mi_go1582/is_200903/ai_n32205405/,30-somethings aim for $1M,2010-03-03 01:31:43,2010-03-03 06:11:42
221,221,f:2283,Gravity Ventures II,,0.0,USD,,,2010-03-03 01:44:03,2010-03-03 06:12:14
222,222,f:2283,Gravity Ventures Arkansas,,0.0,USD,,,2010-03-03 01:44:16,2010-03-03 06:12:15
223,223,f:137,Battery Ventures IX,2010-03-02,709600000.0,USD,http://www.sec.gov/Archives/edgar/data/1485934/000148593410000001/xslFormDX01/primary_doc.xml,SEC D,2010-03-03 01:59:02,2010-03-03 01:59:02
224,224,f:1570,DaneVest Tech Fund I,2010-03-02,0.0,USD,,SEC,2010-03-03 06:04:45,2010-03-03 06:04:45
225,225,f:2614,Prvi sklad,2008-01-01,20000000.0,EUR,http://www.rsg-capital.si/en/idea/prvi-sklad,,2010-03-03 08:38:43,2012-01-09 05:03:13
226,226,f:569,DFJ Gotham Venture Fund II,2007-07-30,16400000.0,USD,http://www.sec.gov/Archives/edgar/vprr/07/9999999997-07-035358,SEC D,2010-03-05 01:42:56,2010-03-05 01:42:56
227,227,f:569,DFJ Gotham Venture Fund II,2010-03-04,18650000.0,USD,http://www.sec.gov/Archives/edgar/data/1408370/000140837010000002/xslFormDX01/primary_doc.xml,SEC D/A,2010-03-05 01:42:57,2010-03-05 01:42:57
228,228,f:4642,Moai Capital,2010-01-16,5000000.0,EUR,,,2010-03-09 19:19:51,2010-03-09 21:55:21
229,229,f:2357,Seed fund,2010-03-09,6000000.0,EUR,http://www.crunchdot.com/team-europe-ventures-starts-e6m-fund-for-early-stage-startups/,Team Europe Ventures Starts â¬6m Fund For Early Stage Startups,2010-03-10 00:29:47,2010-03-10 00:29:47
230,230,f:4669,Fund I,,200000000.0,EUR,http://www.novusmodus.com/index.html,,2010-03-10 18:57:56,2010-03-10 18:57:56
231,231,f:2825,Column Group II,2010-03-10,65500000.0,USD,http://www.sec.gov/Archives/edgar/data/1478715/000147871510000001/xslFormDX01/primary_doc.xml,SEC D,2010-03-11 00:20:19,2010-03-11 00:20:19
233,233,f:1199,mmgcppirviz,2005-06-09,3.0,USD,http://iywysevlvvrc.com/,http://iywysevlvvrc.com/,2010-03-15 18:06:29,2012-09-07 11:47:48
234,234,f:4736,Lightbank,2010-03-15,200000000.0,USD,http://www.freshnews.com/news/296993/chicago-based-fund-lightbank-invest-100-million-technology-start-ups,"CHICAGO-BASED FUND, LIGHTBANK, TO INVEST UP TO $100 MILLION IN TECHNOLOGY START-UPS",2010-03-15 18:15:24,2013-07-23 01:14:13
235,235,f:3128,Seed,2010-03-01,0.0,USD,http://labotec.com/2010/03/16/labotec-closes-an-important-round-of-funding/,Labotec Closes An Important Round of Funding,2010-03-16 14:04:24,2010-03-16 22:55:23
236,236,f:3819,InCube Ventures II,2011-03-08,38600000.0,USD,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020110309e7390002t&r=Rss&s=DJFVW,"Former DFJ Partner InCube Ventures Raises $38.6M Toward Fund II, Sans DFJ",2010-03-18 23:02:55,2011-03-09 05:19:06
